"healthy","age","anylim","male","insured","deg_nd","deg_ged","deg_hs","deg_ba","deg_ma","deg_phd","deg_oth","married","selfemp","familysz","reg_ne","reg_mw","reg_so","reg_we","race_bl","race_ot","race_wht","agebar"
1,39,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
1,43,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3
1,33,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-7
1,25,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-15
1,52,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,1,12
0,49,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,9
1,34,0,1,1,0,0,1,0,0,0,0,1,1,4,0,1,0,0,0,0,1,-6
1,37,0,0,1,0,0,1,0,0,0,0,1,0,5,0,1,0,0,1,0,0,-3
1,27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-13
1,36,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-4
1,44,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,4
1,34,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-6
1,51,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,11
1,31,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-9
1,51,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,11
0,53,1,1,1,0,0,1,0,0,0,0,1,1,7,0,0,1,0,0,0,1,13
1,31,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,-9
1,22,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,1,-18
1,61,1,1,1,1,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,21
1,61,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,21
1,57,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,17
1,50,0,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,10
1,23,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,-17
1,55,1,1,1,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,15
1,55,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,15
1,37,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-3
1,22,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-18
1,59,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,19
1,23,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-17
1,40,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0
1,30,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-10
1,26,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-14
1,22,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,-18
1,26,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,-14
1,42,0,1,0,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,1,2
1,23,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,-17
1,33,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,-7
1,53,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,13
1,48,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,8
1,30,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-10
1,35,0,0,0,0,0,0,1,0,0,0,1,0,6,0,1,0,0,0,0,1,-5
1,46,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,6
1,21,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,-19
1,29,0,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-11
1,32,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-8
1,21,0,0,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,-19
1,33,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-7
1,20,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,-20
1,22,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-18
1,56,1,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,16
1,34,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-6
1,40,0,1,1,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,1,0
1,37,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-3
1,58,0,1,1,0,0,1,0,0,0,0,1,1,3,0,0,1,0,1,0,0,18
1,38,0,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-2
1,45,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,1,5
1,43,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,3
1,47,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,7
1,44,0,1,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,4
1,51,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,11
1,35,0,0,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,-5
1,18,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,1,0,0,-22
1,46,0,0,1,0,0,0,1,0,0,0,1,0,6,0,0,1,0,0,0,1,6
1,28,0,1,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,-12
1,31,0,0,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,-9
1,49,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,9
1,40,1,1,0,0,0,0,1,0,0,0,1,1,3,0,0,1,0,0,0,1,0
1,37,0,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,-3
1,45,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,5
1,35,0,1,1,0,0,1,0,0,0,0,1,0,6,0,0,1,0,0,0,1,-5
1,31,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-9
1,24,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-16
1,46,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,6
1,51,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,11
1,22,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-18
1,34,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-6
1,27,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,-13
1,26,0,1,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,1,-14
1,22,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,-18
1,30,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,-10
1,45,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,5
1,43,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,3
1,41,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,1
1,46,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,6
1,25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-15
1,36,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-4
1,39,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-1
0,41,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1
1,43,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,3
1,41,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1
1,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-19
1,47,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,7
1,31,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-9
1,23,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-17
1,37,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,-3
1,43,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,3
1,40,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0
1,52,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,12
1,35,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-5
1,40,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0
0,26,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,1,0,0,-14
1,31,0,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,0,-9
1,29,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-11
1,42,0,0,1,0,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,2
1,20,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-20
1,54,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,14
0,39,0,0,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,-1
1,40,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,0
0,49,0,0,1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,9
1,43,0,1,1,0,0,0,0,0,1,0,1,1,5,0,0,0,1,0,0,1,3
1,41,0,1,1,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,1,0,1
1,22,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,-18
1,50,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,10
1,44,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,1,0,0,4
1,37,0,1,1,0,0,0,0,0,1,0,1,1,4,0,0,1,0,0,0,1,-3
1,53,1,1,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,13
1,45,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,5
1,39,0,0,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,-1
1,26,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,-14
1,40,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,0
1,21,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,-19
1,41,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1
1,36,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,-4
1,30,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,-10
1,58,1,1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,18
1,56,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,16
1,27,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-13
1,35,0,1,1,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,1,-5
1,23,1,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,-17
1,58,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,18
1,56,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,16
1,54,0,1,1,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,14
1,47,0,1,1,0,0,0,1,0,0,0,1,1,5,0,1,0,0,0,0,1,7
0,18,0,1,1,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,1,-22
0,47,1,1,1,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,1,7
1,60,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,20
1,29,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-11
1,62,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22
1,46,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,6
1,42,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,2
1,52,0,1,1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,12
1,38,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,0,0,-2
1,50,0,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,10
1,43,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3
1,41,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,1
1,51,0,1,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,11
1,56,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,16
1,34,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-6
1,27,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,-13
1,57,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,17
1,47,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,7
1,29,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,1,-11
0,34,0,1,1,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-6
1,31,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,-9
1,18,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,-22
1,47,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,7
1,30,0,0,1,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,-10
1,43,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,3
1,47,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,7
1,32,0,1,1,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,-8
1,41,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1
1,36,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-4
1,50,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,10
1,30,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,-10
1,26,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-14
1,35,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-5
1,32,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-8
1,39,1,0,1,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,1,-1
1,36,0,1,1,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,1,-4
1,51,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,11
1,42,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2
1,52,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,12
1,36,1,1,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,1,-4
1,25,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-15
1,43,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,3
1,38,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-2
1,59,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,19
0,43,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
0,29,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-11
1,20,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,-20
1,50,0,1,1,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,1,10
1,24,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,-16
1,22,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,1,-18
1,50,0,1,1,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,10
1,42,1,1,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,2
1,41,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,1
1,27,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-13
1,47,0,1,0,1,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,1,7
1,32,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,-8
1,33,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,-7
1,30,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-10
1,38,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-2
1,37,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-3
1,48,1,0,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,8
0,37,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,1,0,-3
1,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-17
1,32,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-8
1,28,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-12
1,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5
1,52,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,12
1,32,0,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-8
1,47,0,1,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,1,7
0,41,1,1,1,0,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,1
1,41,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,1
1,58,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,1,18
0,46,0,1,1,0,0,0,1,0,0,0,1,0,6,0,0,1,0,1,0,0,6
1,38,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-2
1,40,0,1,0,0,0,0,0,1,0,0,1,1,5,0,0,1,0,1,0,0,0
1,29,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-11
1,38,0,0,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,-2
1,18,0,1,1,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,-22
1,36,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,1,0,0,-4
1,45,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,5
1,47,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,7
1,31,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-9
0,22,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,-18
1,38,0,1,1,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,1,-2
1,38,1,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-2
1,28,0,1,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,-12
1,34,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,-6
1,48,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,8
1,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-16
1,25,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-15
1,23,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-17
1,47,0,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,7
1,36,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-4
1,22,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-18
1,33,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-7
1,32,0,1,0,1,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,1,-8
1,37,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,-3
1,60,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20
1,31,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,1,-9
1,54,0,1,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,14
1,58,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,18
1,54,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,14
1,34,0,1,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,-6
1,25,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-15
1,52,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,12
1,60,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,20
1,44,1,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,4
1,38,0,1,0,1,0,0,0,0,0,0,1,1,6,0,0,0,1,0,0,1,-2
1,33,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-7
1,20,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,-20
1,44,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4
1,47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,7
1,36,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-4
1,48,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,8
1,49,0,0,1,0,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,1,9
1,39,0,1,1,0,0,0,0,0,1,0,1,1,6,0,0,0,1,0,0,1,-1
0,36,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,-4
1,25,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-15
1,37,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-3
1,47,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,7
1,50,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,10
1,49,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,9
1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1,44,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4
1,24,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-16
1,40,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-22
1,46,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,6
1,30,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,-10
1,19,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-21
1,53,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,13
1,38,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,1,-2
1,52,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,12
1,52,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,12
1,24,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,-16
1,38,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-2
1,40,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,51,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,11
0,48,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,8
1,31,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-9
1,28,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,-12
1,38,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-2
1,21,0,1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-19
1,57,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,17
1,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-15
1,51,0,0,1,0,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,0,11
1,43,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3
1,44,0,0,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,1,4
1,21,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,-19
0,31,0,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,-9
1,22,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,1,-18
1,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10
1,42,0,0,1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,2
1,25,0,1,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1,-15
1,58,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,18
1,51,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,11
1,34,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-6
1,43,0,1,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,3
1,22,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,-18
1,30,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,-10
1,37,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-3
1,60,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,20
1,39,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,-1
1,32,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,-8
1,41,0,0,1,0,0,1,0,0,0,0,1,0,6,0,1,0,0,0,0,1,1
